Player,Season,GAME ID,Date,Player ID,Team,Opponent,Started,Home/Away,Minutes,Usage Rate,Days Rest,Draftkings Position,FANDUEL Position,Yahoo Position,Draftkings Salary,Fanduel Salary,Yahoo Salary,Draftkings Fantasy Points Scored,Fanduel Fantasy Points Scored,Yahoo Points Scored
Isaiah Whitehead,NBA 2016-2017 Regular Season,0021601139,04/01/2017,1627785,Brooklyn,Orlando,N,H,26.33,6.51,1,PG/SG,PG,PG,3100,3500,10,16.75,16.7,16.7
Sean Kilpatrick,NBA 2016-2017 Regular Season,0021601139,04/01/2017,203930,Brooklyn,Orlando,N,H,22.38,30.40,1,SG,SG,SG,4100,3700,11,26.25,24,24.5
Trevor Booker,NBA 2016-2017 Regular Season,0021601139,04/01/2017,202344,Brooklyn,Orlando,N,H,23.92,23.28,1,PF,PF,PF,4000,4000,16,36.5,35.1,35.6
Justin Hamilton,NBA 2016-2017 Regular Season,0021601139,04/01/2017,203120,Brooklyn,Orlando,N,H,19.45,26.17,1,C,C,C,3000,3500,10,18.75,17,17.5
Spencer Dinwiddie,NBA 2016-2017 Regular Season,0021601139,04/01/2017,203915,Brooklyn,Orlando,N,H,19.82,11.76,1,PG,PG,PG,3600,3600,10,18.25,18.1,18.1
Archie Goodwin,NBA 2016-2017 Regular Season,0021601139,04/01/2017,203462,Brooklyn,Orlando,N,H,15.98,15.44,5,SG,PG,SG,3000,3600,10,15,15,15
Ben McLemore,NBA 2016-2017 Regular Season,0021601140,04/01/2017,203463,Sacramento,Minnesota,Y,R,17.62,24.58,0,SG,SG,SG,3000,3700,10,8.25,5.6,5.6
Skal Labissiere,NBA 2016-2017 Regular Season,0021601140,04/01/2017,1627746,Sacramento,Minnesota,Y,R,19.80,17.71,0,PF,PF,PF,4500,4300,11,12.5,11.2,11.2
Willie Cauley-Stein,NBA 2016-2017 Regular Season,0021601140,04/01/2017,1626161,Sacramento,Minnesota,Y,R,27.42,20.91,0,PF/C,PF,PF,5700,6200,20,37,34.5,34.5
Buddy Hield,NBA 2016-2017 Regular Season,0021601140,04/01/2017,1627741,Sacramento,Minnesota,Y,R,34.25,20.47,0,SG,SG,SG,5400,5400,16,32,29.3,31.3
Darren Collison,NBA 2016-2017 Regular Season,0021601140,04/01/2017,201954,Sacramento,Minnesota,Y,R,25.62,20.12,0,PG,PG,PG,5000,5700,17,18,16.5,16.5
Georgios Papagiannis,NBA 2016-2017 Regular Season,0021601140,04/01/2017,1627834,Sacramento,Minnesota,N,R,20.35,8.61,0,C,C,C,3500,3900,10,13,12.2,12.2
Anthony Tolliver,NBA 2016-2017 Regular Season,0021601140,04/01/2017,201229,Sacramento,Minnesota,N,R,28.40,17.65,2,PF,PF,PF,3000,3500,10,23,22.3,22.3
Arron Afflalo,NBA 2016-2017 Regular Season,0021601140,04/01/2017,201167,Sacramento,Minnesota,N,R,26.27,20.55,7,SF,SG,SF,3000,3500,10,22.5,19.4,21.4
Ty Lawson,NBA 2016-2017 Regular Season,0021601140,04/01/2017,201951,Sacramento,Minnesota,N,R,25.37,26.19,2,PG,PG,PG,4000,5000,10,43,40.9,40.9
Langston Galloway,NBA 2016-2017 Regular Season,0021601140,04/01/2017,204038,Sacramento,Minnesota,N,R,14.90,23.18,0,SG,SG,SG,3000,3500,10,22.25,20.6,22.1
Andrew Wiggins,NBA 2016-2017 Regular Season,0021601140,04/01/2017,203952,Minnesota,Sacramento,Y,H,39.13,25.50,1,SF,SF,SF,7200,7300,32,43.75,41.1,43.1
Gorgui Dieng,NBA 2016-2017 Regular Season,0021601140,04/01/2017,203476,Minnesota,Sacramento,Y,H,36.97,11.14,1,PF/C,PF,PF,6200,6000,19,32.5,31.6,32.1
Karl-Anthony Towns,NBA 2016-2017 Regular Season,0021601140,04/01/2017,1626157,Minnesota,Sacramento,Y,H,39.72,28.06,1,PF/C,C,C,10400,10600,50,44.25,39.2,39.7
Brandon Rush,NBA 2016-2017 Regular Season,0021601140,04/01/2017,201575,Minnesota,Sacramento,Y,H,22.07,15.30,1,SG/SF,SG,SG,3000,3500,10,16.5,14.9,16.4
Ricky Rubio,NBA 2016-2017 Regular Season,0021601140,04/01/2017,201937,Minnesota,Sacramento,Y,H,37.23,18.59,1,PG,PG,PG,7900,8100,35,42.5,39.7,39.7
Omri Casspi,NBA 2016-2017 Regular Season,0021601140,04/01/2017,201956,Minnesota,Sacramento,N,H,12.22,9.95,1,PF,PF,PF,3000,3500,10,6.5,6.4,6.4
Kris Dunn,NBA 2016-2017 Regular Season,0021601140,04/01/2017,1627739,Minnesota,Sacramento,N,H,18.57,15.91,1,PG,PG,PG,4500,4300,10,14.25,14.1,14.1
Shabazz Muhammad,NBA 2016-2017 Regular Season,0021601140,04/01/2017,203498,Minnesota,Sacramento,N,H,16.02,20.76,1,SG/SF,SF,SF,3200,3500,10,8,7.4,7.4
Tyus Jones,NBA 2016-2017 Regular Season,0021601140,04/01/2017,1626145,Minnesota,Sacramento,N,H,10.98,23.07,1,PG/SG,PG,SG,3000,3500,10,13.25,12.7,12.7
Adreian Payne,NBA 2016-2017 Regular Season,0021601140,04/01/2017,203940,Minnesota,Sacramento,N,H,7.10,34.24,6,PF,PF,PF,3000,3500,10,13.75,13.6,13.6
TJ Warren,NBA 2016-2017 Regular Season,0021601141,04/01/2017,203933,Phoenix,Portland,Y,R,42.88,18.25,1,SF/PF,SF,SF,7000,6600,29,35.75,34.5,35.5
Marquese Chriss,NBA 2016-2017 Regular Season,0021601141,04/01/2017,1627737,Phoenix,Portland,Y,R,34.47,19.07,1,PF/C,PF,PF,5300,5000,17,42.75,38.1,38.6
Alex Len,NBA 2016-2017 Regular Season,0021601141,04/01/2017,203458,Phoenix,Portland,Y,R,15.77,20.84,1,C,PF,C,4200,4500,11,24.25,23.4,23.4
Devin Booker,NBA 2016-2017 Regular Season,0021601141,04/01/2017,1626164,Phoenix,Portland,Y,R,42.08,37.82,1,SG,SG,SG,7500,8000,28,47.75,44.1,44.1
Tyler Ulis,NBA 2016-2017 Regular Season,0021601141,04/01/2017,1627755,Phoenix,Portland,Y,R,37.93,16.23,1,PG,PG,PG,7100,6400,24,21.25,20.1,20.1
Alan Williams,NBA 2016-2017 Regular Season,0021601141,04/01/2017,1626210,Phoenix,Portland,N,R,16.40,22.58,1,C,C,C,4900,4700,20,16.75,16,16
Jared Dudley,NBA 2016-2017 Regular Season,0021601141,04/01/2017,201162,Phoenix,Portland,N,R,15.82,18.14,1,PF,PF,PF,3900,3800,10,12,11,11
"Derrick Jones, Jr.",NBA 2016-2017 Regular Season,0021601141,04/01/2017,1627884,Phoenix,Portland,N,R,25.50,6.54,1,SF,SF,SF,3000,3500,10,15.5,15.2,15.2
Ronnie Price,NBA 2016-2017 Regular Season,0021601141,04/01/2017,101179,Phoenix,Portland,N,R,9.15,0.00,1,PG,PG,PG,3000,3500,10,2.75,2.7,2.7
Maurice Harkless,NBA 2016-2017 Regular Season,0021601141,04/01/2017,203090,Portland,Phoenix,Y,H,26.15,17.66,1,SF,SF,SF,4300,4000,11,22,20.8,20.8
Noah Vonleh,NBA 2016-2017 Regular Season,0021601141,04/01/2017,203943,Portland,Phoenix,Y,H,35.27,11.57,1,PF/C,PF,PF,3800,3500,11,35.75,32.6,32.6
Meyers Leonard,NBA 2016-2017 Regular Season,0021601141,04/01/2017,203086,Portland,Phoenix,Y,H,21.83,12.64,1,PF/C,PF,C,3000,3500,10,14.5,13.8,14.3
CJ McCollum,NBA 2016-2017 Regular Season,0021601141,04/01/2017,203468,Portland,Phoenix,Y,H,35.08,26.47,1,PG/SG,SG,SG,7600,6900,33,49.25,45.5,48
Damian Lillard,NBA 2016-2017 Regular Season,0021601141,04/01/2017,203081,Portland,Phoenix,Y,H,34.63,30.31,1,PG,PG,PG,9700,9500,48,49.75,45.5,47.5
Allen Crabbe,NBA 2016-2017 Regular Season,0021601141,04/01/2017,203459,Portland,Phoenix,N,H,23.73,13.76,1,SG/SF,SG,SG,4400,4100,10,13,11.9,12.9
Al-Farouq Aminu,NBA 2016-2017 Regular Season,0021601141,04/01/2017,202329,Portland,Phoenix,N,H,25.87,20.32,1,PF,PF,PF,4900,4800,14,25.5,24.2,24.7
Evan Turner,NBA 2016-2017 Regular Season,0021601141,04/01/2017,202323,Portland,Phoenix,N,H,25.87,22.40,1,SG/SF,SF,SF,3300,3800,13,28.75,27.2,28.2
Shabazz Napier,NBA 2016-2017 Regular Season,0021601141,04/01/2017,203894,Portland,Phoenix,N,H,5.95,27.43,5,PG,PG,PG,3000,3500,10,3.25,3.2,3.2
Jake Layman,NBA 2016-2017 Regular Season,0021601141,04/01/2017,1627774,Portland,Phoenix,N,H,2.82,0.00,5,PF,PF,PF,3000,3500,10,0,0,0
Pat Connaughton,NBA 2016-2017 Regular Season,0021601141,04/01/2017,1626192,Portland,Phoenix,N,H,2.82,28.94,5,SF,SG,SG,3000,3500,10,4,4,4
Michael Kidd-Gilchrist,NBA 2016-2017 Regular Season,0021601142,04/02/2017,203077,Charlotte,Oklahoma City,Y,R,35.97,15.75,1,SF,SF,SF,4800,4600,15,28,26.7,26.7
Marvin Williams,NBA 2016-2017 Regular Season,0021601142,04/02/2017,101107,Charlotte,Oklahoma City,Y,R,31.25,12.74,1,PF,PF,PF,6000,6400,24,20,18.7,18.7
Cody Zeller,NBA 2016-2017 Regular Season,0021601142,04/02/2017,203469,Charlotte,Oklahoma City,Y,R,27.58,18.01,1,C,C,C,5000,4900,14,22.5,21.8,21.8
Nicolas Batum,NBA 2016-2017 Regular Season,0021601142,04/02/2017,201587,Charlotte,Oklahoma City,Y,R,31.35,14.13,1,SG/SF,SG,SG,6800,6300,25,35.75,34.4,34.9
Kemba Walker,NBA 2016-2017 Regular Season,0021601142,04/02/2017,202689,Charlotte,Oklahoma City,Y,R,33.90,34.06,1,PG,PG,PG,8000,7600,41,47.75,42.6,45.6
Frank Kaminsky,NBA 2016-2017 Regular Season,0021601142,04/02/2017,1626163,Charlotte,Oklahoma City,N,R,25.67,22.07,1,PF/C,PF,PF,5100,5400,24,27.5,25.4,26.9
Marco Belinelli,NBA 2016-2017 Regular Season,0021601142,04/02/2017,201158,Charlotte,Oklahoma City,N,R,17.23,21.65,1,SG/SF,SF,SF,4000,4100,10,16,14.8,14.8
Miles Plumlee,NBA 2016-2017 Regular Season,0021601142,04/02/2017,203101,Charlotte,Oklahoma City,N,R,11.50,7.80,1,C,C,C,3000,3500,10,4.75,4.2,4.2
Brian Roberts,NBA 2016-2017 Regular Season,0021601142,04/02/2017,203148,Charlotte,Oklahoma City,N,R,14.10,22.25,3,PG,PG,SG,3000,3500,10,11.75,11.2,11.2
Jeremy Lamb,NBA 2016-2017 Regular Season,0021601142,04/02/2017,203087,Charlotte,Oklahoma City,N,R,11.45,34.76,1,SG,SG,SG,3400,4500,10,18.75,17.6,18.1
Andre Roberson,NBA 2016-2017 Regular Season,0021601142,04/02/2017,203460,Oklahoma City,Charlotte,Y,H,36.95,9.17,1,SF,SF,SF,3900,4100,10,24.5,23.7,23.7
Taj Gibson,NBA 2016-2017 Regular Season,0021601142,04/02/2017,201959,Oklahoma City,Charlotte,Y,H,13.17,19.30,3,PF,PF,PF,3800,4000,14,15,13.3,13.3
Steven Adams,NBA 2016-2017 Regular Season,0021601142,04/02/2017,203500,Oklahoma City,Charlotte,Y,H,26.08,14.62,1,C,C,C,4400,4800,15,14.75,12.4,12.4
Victor Oladipo,NBA 2016-2017 Regular Season,0021601142,04/02/2017,203506,Oklahoma City,Charlotte,Y,H,33.48,25.56,1,SG,SG,SG,5700,5900,22,32.75,29.6,30.6
Russell Westbrook,NBA 2016-2017 Regular Season,0021601142,04/02/2017,201566,Oklahoma City,Charlotte,Y,H,36.20,48.22,1,PG,PG,PG,13300,13600,64,81.25,68.6,72.1
Alex Abrines,NBA 2016-2017 Regular Season,0021601142,04/02/2017,203518,Oklahoma City,Charlotte,N,H,13.18,16.07,1,SG,SG,SG,3000,3500,10,2,1.4,1.4
Enes Kanter,NBA 2016-2017 Regular Season,0021601142,04/02/2017,202683,Oklahoma City,Charlotte,N,H,17.23,26.76,1,C,PF,C,4800,5700,17,9.75,9.2,9.2
Domantas Sabonis,NBA 2016-2017 Regular Season,0021601142,04/02/2017,1627734,Oklahoma City,Charlotte,N,H,12.77,16.59,1,PF/C,PF,PF,3000,3500,10,6.75,6.2,6.7
Semaj Christon,NBA 2016-2017 Regular Season,0021601142,04/02/2017,203902,Oklahoma City,Charlotte,N,H,15.90,7.99,1,PG,PG,PG,3000,3500,10,5.5,5,5
Doug McDermott,NBA 2016-2017 Regular Season,0021601142,04/02/2017,203926,Oklahoma City,Charlotte,N,H,12.38,3.42,1,SG/SF,SF,SF,3000,3500,10,2.5,2.4,2.4
Jerami Grant,NBA 2016-2017 Regular Season,0021601142,04/02/2017,203924,Oklahoma City,Charlotte,N,H,22.65,7.48,1,SF/PF,SF,PF,3000,3500,10,15.75,14.1,15.1
Wayne Selden,NBA 2016-2017 Regular Season,0021601143,04/02/2017,1627782,Memphis,LA Lakers,Y,R,27.33,13.82,1,SG,SG,SG,3000,3500,10,13,11.9,11.9
James Ennis,NBA 2016-2017 Regular Season,0021601143,04/02/2017,203516,Memphis,LA Lakers,Y,R,36.65,16.84,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Brandan Wright,NBA 2016-2017 Regular Season,0021601143,04/02/2017,201148,Memphis,LA Lakers,Y,R,31.92,21.50,1,PF/C,C,C,4100,3600,10,23.25,21.6,21.6
Tony Allen,NBA 2016-2017 Regular Season,0021601143,04/02/2017,2754,Memphis,LA Lakers,Y,R,32.68,13.20,1,SG/SF,SG,SG,4300,4100,11,34.75,33.3,33.8
Mike Conley,NBA 2016-2017 Regular Season,0021601143,04/02/2017,201144,Memphis,LA Lakers,Y,R,35.73,25.16,1,PG,PG,PG,8300,8300,38,49.25,45.6,47.6
Wade Baldwin,NBA 2016-2017 Regular Season,0021601143,04/02/2017,1627735,Memphis,LA Lakers,N,R,14.70,9.78,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Troy Daniels,NBA 2016-2017 Regular Season,0021601143,04/02/2017,203584,Memphis,LA Lakers,N,R,30.88,21.73,1,SG,SG,SG,3300,3500,10,31.5,27.9,30.9
Zach Randolph,NBA 2016-2017 Regular Season,0021601143,04/02/2017,2216,Memphis,LA Lakers,N,R,30.10,32.35,1,PF/C,PF,PF,7000,5600,21,22.5,20.7,20.7
Brandon Ingram,NBA 2016-2017 Regular Season,0021601143,04/02/2017,1627742,LA Lakers,Memphis,Y,H,23.25,23.37,0,SF,SF,SF,4700,4500,16,19.75,19.1,19.1
Julius Randle,NBA 2016-2017 Regular Season,0021601143,04/02/2017,203944,LA Lakers,Memphis,Y,H,35.82,19.07,0,PF/C,PF,PF,6100,6600,30,37.25,34.2,34.7
Larry Nance Jr.,NBA 2016-2017 Regular Season,0021601143,04/02/2017,1626204,LA Lakers,Memphis,Y,H,40.20,11.69,0,SF/PF,PF,PF,4600,3900,11,40.5,37.3,37.8
D'Angelo Russell,NBA 2016-2017 Regular Season,0021601143,04/02/2017,1626156,LA Lakers,Memphis,Y,H,36.03,30.41,0,PG/SG,PG,SG,6500,6700,29,42,37.7,39.2
Jordan Clarkson,NBA 2016-2017 Regular Season,0021601143,04/02/2017,203903,LA Lakers,Memphis,Y,H,34.52,17.72,0,PG,PG,PG,5800,5900,22,16.25,14.6,15.1
Thomas Robinson,NBA 2016-2017 Regular Season,0021601143,04/02/2017,203080,LA Lakers,Memphis,N,H,19.98,28.86,0,PF/C,PF,PF,3400,3500,10,30.5,27.5,27.5
David Nwaba,NBA 2016-2017 Regular Season,0021601143,04/02/2017,1628021,LA Lakers,Memphis,N,H,15.05,14.16,0,SG,SG,SG,3300,3600,10,5.75,5.2,5.2
Tyler Ennis,NBA 2016-2017 Regular Season,0021601143,04/02/2017,203898,LA Lakers,Memphis,N,H,22.37,19.29,0,PG,PG,PG,3500,3600,10,17.5,16.9,17.4
Corey Brewer,NBA 2016-2017 Regular Season,0021601143,04/02/2017,201147,LA Lakers,Memphis,N,H,12.78,13.67,0,SF,SF,SF,3100,3500,10,10.75,10.7,10.7
Harrison Barnes,NBA 2016-2017 Regular Season,0021601144,04/02/2017,203084,Dallas,Milwaukee,Y,R,38.90,26.55,1,SF/PF,SF,SF,5700,5500,24,35.5,32.4,33.9
Dirk Nowitzki,NBA 2016-2017 Regular Season,0021601144,04/02/2017,1717,Dallas,Milwaukee,Y,R,25.83,21.56,1,PF,PF,PF,5800,6100,22,28.25,26.5,28
Dorian Finney-Smith,NBA 2016-2017 Regular Season,0021601144,04/02/2017,1627827,Dallas,Milwaukee,Y,R,16.38,15.46,1,SF,SF,SF,3000,3500,10,4.75,4.1,4.1
Wesley Matthews,NBA 2016-2017 Regular Season,0021601144,04/02/2017,202083,Dallas,Milwaukee,Y,R,34.12,16.32,1,SG/SF,SG,SG,5100,4600,18,18.75,17.2,18.2
Yogi Ferrell,NBA 2016-2017 Regular Season,0021601144,04/02/2017,1627812,Dallas,Milwaukee,Y,R,30.53,17.84,1,PG,PG,PG,3900,4600,10,28,26.3,27.3
Devin Harris,NBA 2016-2017 Regular Season,0021601144,04/02/2017,2734,Dallas,Milwaukee,N,R,22.73,17.29,1,SG,PG,SG,3000,3500,10,17.75,17.1,17.1
J.J. Barea,NBA 2016-2017 Regular Season,0021601144,04/02/2017,200826,Dallas,Milwaukee,N,R,23.12,35.04,1,PG/SG,PG,SG,4400,4100,10,27.5,23.4,24.9
Nerlens Noel,NBA 2016-2017 Regular Season,0021601144,04/02/2017,203457,Dallas,Milwaukee,N,R,19.28,10.50,1,C,C,C,5000,5900,18,18.75,18.6,18.6
Nicolas Brussino,NBA 2016-2017 Regular Season,0021601144,04/02/2017,1627852,Dallas,Milwaukee,N,R,17.20,14.37,1,SG,SG,SG,3000,3500,10,12.75,12.1,12.6
Salah Mejri,NBA 2016-2017 Regular Season,0021601144,04/02/2017,1626257,Dallas,Milwaukee,N,R,7.65,6.62,1,C,C,C,3000,3500,10,5.75,5.6,5.6
Dwight Powell,NBA 2016-2017 Regular Season,0021601144,04/02/2017,203939,Dallas,Milwaukee,N,R,4.25,35.74,3,PF/C,PF,C,3000,3500,10,2.75,2.2,2.2
Khris Middleton,NBA 2016-2017 Regular Season,0021601144,04/02/2017,203114,Milwaukee,Dallas,Y,H,37.10,20.98,1,SF,SF,SF,6300,6200,28,27.75,27,27.5
Giannis Antetokounmpo,NBA 2016-2017 Regular Season,0021601144,04/02/2017,203507,Milwaukee,Dallas,Y,H,39.53,35.07,1,PG/SF,SG,PF,9500,10100,52,74.25,69.5,69.5
Thon Maker,NBA 2016-2017 Regular Season,0021601144,04/02/2017,1627748,Milwaukee,Dallas,Y,H,19.88,17.26,1,C,C,C,3000,3500,10,12.75,12.2,12.7
Tony Snell,NBA 2016-2017 Regular Season,0021601144,04/02/2017,203503,Milwaukee,Dallas,Y,H,33.35,14.70,1,SG/SF,SF,SG,3400,3800,10,17.75,14.7,16.7
Matthew Dellavedova,NBA 2016-2017 Regular Season,0021601144,04/02/2017,203521,Milwaukee,Dallas,Y,H,34.38,17.11,1,PG/SG,PG,SG,3800,3500,10,25.5,24,25
Greg Monroe,NBA 2016-2017 Regular Season,0021601144,04/02/2017,202328,Milwaukee,Dallas,N,H,23.87,7.72,1,C,C,C,5100,6000,18,17,16.7,16.7
Rashad Vaughn,NBA 2016-2017 Regular Season,0021601144,04/02/2017,1626173,Milwaukee,Dallas,N,H,4.90,20.01,1,SG,SG,SG,3000,3500,10,5.5,5.5,5.5
